customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment,number_credit_lines_12
8706,5238,5.9059,A,Accountant,>5 years,MORTGAGE,48000,2015-01-19,0,Debt consolidation,9,2015-12-11,
8707,910,13.7102,C,Nurse,>5 years,MORTGAGE,47000,2015-10-22,0,Other,12,2016-01-07,
8708,8165,22.54,E,Accountant,<=5 years,RENT,34300,2013-11-22,0,Debt consolidation,7,2015-08-14,
8709,4550,18.1202,D,Statistician,<=5 years,RENT,63700,2012-09-25,0,Debt consolidation,22,2013-10-03,
8710,19400,11.7564,B,Teacher,>5 years,RENT,89100,2013-04-11,0,Debt consolidation,10,2016-01-21,
8711,11520,12.0442,C,Dentist,<=5 years,MORTGAGE,40180,2015-08-26,0,Debt consolidation,17,2015-12-26,
8712,9200,5.8032,A,Accountant,>5 years,MORTGAGE,69300,2015-06-01,0,Debt consolidation,11,2016-01-04,
8713,17640,12.2636,C,,,MORTGAGE,122500,2015-03-12,0,Debt consolidation,7,2016-01-17,
8714,28000,7.4166,A,Bus driver,>5 years,RENT,192000,2015-02-23,0,Debt consolidation,24,2016-01-23,
8715,18400,18.9981,E,Statistician,>5 years,MORTGAGE,57600,2015-08-23,0,Debt consolidation,12,2016-01-06,
8716,14720,11.0688,B,Other,>5 years,MORTGAGE,83660,2015-07-18,1,Debt consolidation,12,2015-12-11,
8717,20160,12.7302,B,Other,<=5 years,MORTGAGE,153600,2013-11-08,0,Debt consolidation,13,2015-11-20,
8718,6984,8.6198,B,Accountant,>5 years,RENT,81480,2014-06-15,0,Debt consolidation,13,2016-01-12,
8719,26600,14.8295,D,Nurse,>5 years,MORTGAGE,111600,2015-04-15,0,Debt consolidation,12,2016-01-26,
8720,6492.5,10.0485,B,Civil Servant,>5 years,MORTGAGE,79170,2014-09-27,0,Debt consolidation,23,2016-01-16,
8721,11280,9.6915,B,Other,>5 years,OWNER,52250,2012-02-24,0,Debt consolidation,8,2015-02-13,
8722,18432,13.771,C,Civil Servant,<=5 years,RENT,80940,2015-04-16,0,Debt consolidation,27,2016-01-07,
8723,18400,8.0982,B,,,MORTGAGE,105600,2015-07-27,0,Debt consolidation,7,2016-01-11,
8724,15717,21.99,E,Secretary,<=5 years,RENT,45120,2015-10-15,0,Debt consolidation,7,2016-01-12,
8725,19000,9.338,B,Accountant,<=5 years,MORTGAGE,59800,2014-06-03,0,Debt consolidation,14,2015-12-23,
8726,15057.5,16.6502,D,Other,<=5 years,MORTGAGE,53760,2015-05-12,0,Debt consolidation,10,2015-08-27,
8727,6365,15.9953,D,Civil Servant,<=5 years,RENT,31280,2014-11-26,0,Debt consolidation,10,2016-01-22,
8728,9200,14.5035,C,Civil Servant,>5 years,OWNER,32550,2015-07-24,0,Debt consolidation,12,2016-01-05,
8729,18600,6.8244,A,Software developer,>5 years,RENT,53348.04,2015-07-15,0,Debt consolidation,43,2015-12-08,
8730,24750,14.0238,C,Statistician,<=5 years,OWNER,285000,2015-01-20,0,Debt consolidation,6,2015-12-02,
8731,13800,7.663,A,Software developer,>5 years,RENT,73600,2013-09-23,0,Debt consolidation,14,2016-01-06,
8732,9894,8.7115,B,Taxi driver,<=5 years,RENT,46000,2015-04-07,0,Debt consolidation,11,2016-01-26,
8733,9200,10.99,B,Accountant,<=5 years,OWNER,67200,2015-07-27,0,Other,7,2016-01-02,
8734,4850,10.3208,B,Teacher,<=5 years,RENT,75000,2015-12-13,0,Debt consolidation,10,2015-12-01,
8735,28272,16.8672,D,Statistician,>5 years,RENT,54280,2014-10-19,0,Debt consolidation,10,2016-01-16,
8736,34300,12.8404,C,Dentist,<=5 years,RENT,117600,2014-11-12,0,Debt consolidation,12,2016-01-25,
8737,6825,9.0783,B,Bus driver,>5 years,MORTGAGE,62400,2014-10-11,0,Home improvements,12,2016-01-03,
8738,4230,7.62,A,Secretary,>5 years,MORTGAGE,58200,2012-03-11,0,Debt consolidation,10,2014-12-06,
8739,7520,14.0906,C,,,RENT,49474.08,2015-01-22,0,Debt consolidation,6,2016-01-14,
8740,9200,12.7204,C,Secretary,>5 years,MORTGAGE,69120,2011-01-25,0,Debt consolidation,13,2014-01-23,
8741,13300,16.6915,D,Nurse,>5 years,MORTGAGE,39600,2015-04-10,0,Debt consolidation,12,2015-09-08,
8742,18400,11.319,B,Software developer,<=5 years,MORTGAGE,73260,2013-08-14,0,Debt consolidation,17,2015-06-22,
8743,2964.5,12.6635,C,Accountant,>5 years,MORTGAGE,48880,2015-10-11,0,Debt consolidation,11,2016-01-11,
8744,6000,18.3488,D,Taxi driver,>5 years,MORTGAGE,117600,2013-07-25,0,Debt consolidation,6,2016-01-04,
8745,16693.5,13.4514,C,Teacher,>5 years,RENT,33840,2015-01-09,0,Debt consolidation,18,2016-01-02,
8746,13020,11.2112,B,Statistician,<=5 years,MORTGAGE,133280,2015-01-11,0,Debt consolidation,10,2015-08-05,
8747,12960,15.6308,D,Teacher,>5 years,RENT,78400,2015-03-08,0,Debt consolidation,11,2015-12-25,
8748,21000,8.0982,B,Statistician,>5 years,RENT,52440,2015-02-07,0,Debt consolidation,10,2016-01-22,
8749,9700,6.0904,A,Other,<=5 years,RENT,44100,2012-05-27,0,Debt consolidation,17,2014-05-07,
8750,14100,13.083,C,Dentist,>5 years,RENT,87400,2014-07-15,0,Debt consolidation,13,2016-01-13,
8751,14550,12.69,C,Statistician,<=5 years,RENT,54600,2015-11-22,0,Other,9,2016-01-25,
8752,11880,7.239,A,Civil Servant,>5 years,MORTGAGE,61275,2014-03-12,0,Debt consolidation,6,2016-01-08,
8753,31850,11.2706,C,Nurse,>5 years,RENT,130000,2015-12-21,0,Debt consolidation,6,2016-01-26,1
8754,6552,14.2002,C,Statistician,<=5 years,OWNER,55100,2014-06-14,0,Debt consolidation,10,2016-01-08,
8755,21573,17.7177,D,Dentist,>5 years,MORTGAGE,46500,2014-02-19,0,Debt consolidation,12,2015-12-18,
8756,5640,17.907,D,Civil Servant,<=5 years,RENT,30000,2012-09-02,0,Other,3,2016-01-09,
8757,14250,8.084,A,Software developer,>5 years,MORTGAGE,62568,2013-09-26,0,Debt consolidation,13,2014-07-22,
8758,8190,11.8209,C,Dentist,<=5 years,RENT,48484,2014-10-04,0,Debt consolidation,12,2016-01-05,
8759,10752,8.0982,B,,,MORTGAGE,69840,2015-10-07,0,Debt consolidation,19,2015-12-11,
8760,27300,14.5509,D,Software developer,>5 years,RENT,88320,2015-01-13,0,Debt consolidation,12,2015-12-19,
8761,19110,17.2172,D,Nurse,>5 years,RENT,77350,2014-03-27,0,Debt consolidation,34,2016-01-20,
8762,7280,13.98,C,Other,>5 years,OWNER,36800,2014-05-04,0,Debt consolidation,10,2015-07-12,
8763,15000,10.4405,B,,,RENT,52250,2014-01-02,0,Debt consolidation,17,2016-01-08,
8764,21850,7.4955,A,Nurse,<=5 years,MORTGAGE,96000,2015-06-25,0,Debt consolidation,9,2016-01-02,
8765,15792,15.7225,D,Dentist,>5 years,MORTGAGE,58200,2015-10-15,0,Home improvements,8,2016-01-11,
8766,32550,13.8501,C,Taxi driver,<=5 years,RENT,107800,2015-09-06,0,Debt consolidation,8,2015-12-01,
8767,9300,9.4905,B,Software developer,>5 years,MORTGAGE,39770,2015-08-27,0,Debt consolidation,16,2016-01-10,
8768,11400,17.7984,E,,,RENT,52806.6,2015-01-20,0,Debt consolidation,9,2015-12-13,
8769,10670,12.7309,C,Bus driver,>5 years,MORTGAGE,87000,2015-05-27,0,Debt consolidation,20,2015-09-24,
8770,2790,13.7102,C,Secretary,>5 years,RENT,53000,2015-04-19,0,Other,10,2015-12-25,
8771,18400,12.2402,B,,,RENT,61100,2014-10-07,0,Debt consolidation,23,2016-01-04,
8772,2850,12.6003,C,Teacher,>5 years,MORTGAGE,64400,2014-12-25,0,Other,6,2016-01-27,
8773,15000,7.4593,A,Civil Servant,<=5 years,RENT,87400,2014-07-01,0,Debt consolidation,11,2016-01-12,
8774,10000,20.4477,E,Civil Servant,<=5 years,RENT,39990,2013-04-19,0,Other,5,2013-05-15,
8775,4850,6.6405,A,Civil Servant,>5 years,MORTGAGE,86450,2011-06-06,0,Home improvements,9,2012-12-03,
8776,28512,21.8592,E,Dentist,>5 years,MORTGAGE,91200,2012-10-08,0,Debt consolidation,14,2014-10-06,
8777,7920,7.1148,A,Civil Servant,>5 years,MORTGAGE,69667.2,2015-08-06,0,Debt consolidation,8,2016-01-16,
8778,11186,23.7405,E,Taxi driver,<=5 years,MORTGAGE,32900,2015-07-23,0,Debt consolidation,5,2016-01-22,
8779,4700,6.6792,A,Dentist,>5 years,RENT,44640,2015-12-26,0,Home improvements,5,2016-01-07,
8780,8690.5,23.765,E,Accountant,<=5 years,RENT,30000,2015-04-26,0,Other,7,2015-08-07,
8781,16560,9.5904,B,Statistician,>5 years,MORTGAGE,94523.52,2013-10-20,0,Debt consolidation,8,2016-01-15,
8782,9500,9.9655,B,Teacher,>5 years,RENT,40950,2014-11-04,0,Debt consolidation,10,2015-05-19,
8783,8730,6.3602,A,Secretary,>5 years,RENT,35000,2014-10-04,0,Debt consolidation,11,2016-01-27,
8784,15680,19.7306,E,Accountant,>5 years,MORTGAGE,75530,2012-07-15,0,Debt consolidation,11,2016-01-21,
8785,20000,8.544,A,Nurse,>5 years,MORTGAGE,61640,2013-01-01,0,Debt consolidation,18,2016-01-03,
8786,23280,13.7102,C,Statistician,<=5 years,MORTGAGE,64400,2012-06-23,0,Debt consolidation,12,2014-03-05,
8787,18715,14.1546,C,Civil Servant,>5 years,MORTGAGE,43560,2013-08-09,0,Debt consolidation,9,2014-04-07,
8788,19000,17.8506,E,Secretary,>5 years,MORTGAGE,61570,2014-07-12,0,Debt consolidation,13,2015-12-15,
8789,9300,5.2136,A,Software developer,>5 years,MORTGAGE,80910,2015-11-02,0,Debt consolidation,17,2016-01-09,
8790,17280,16.758,C,Taxi driver,>5 years,MORTGAGE,41097,2013-10-18,0,Debt consolidation,10,2016-01-04,
8791,4600,11.99,B,Software developer,>5 years,MORTGAGE,88000,2014-02-16,0,Debt consolidation,16,2014-03-02,
8792,7735.75,13.7616,C,Accountant,<=5 years,RENT,18800,2014-04-10,0,Debt consolidation,17,2016-01-08,
8793,5640,17.3375,E,Secretary,>5 years,MORTGAGE,26730,2015-06-24,0,Holidays,8,2016-01-08,
8794,5640,10.6197,B,Teacher,<=5 years,RENT,60720,2014-06-15,1,Debt consolidation,17,2016-01-02,
8795,9200,14.801,D,,<=5 years,RENT,48000,2010-09-13,0,Home improvements,10,2011-07-25,
8796,7462,16.6502,D,Statistician,>5 years,RENT,28200,2014-10-21,0,Debt consolidation,14,2016-01-27,
8797,19600,5.9094,A,Statistician,>5 years,MORTGAGE,198000,2013-09-10,0,Debt consolidation,17,2015-04-26,
8798,15533.5,21.528,E,Bus driver,<=5 years,OWNER,38315,2014-02-19,0,Debt consolidation,8,2014-10-04,
8799,26320,8.633,A,Software developer,>5 years,MORTGAGE,156400,2013-12-17,0,Debt consolidation,11,2015-04-02,
8800,9500,13.5703,C,Civil Servant,<=5 years,RENT,44100,2015-09-20,0,Debt consolidation,21,2015-12-02,
8801,15000,10.4716,B,Taxi driver,>5 years,RENT,64400,2013-03-12,1,Debt consolidation,9,2016-01-10,
8802,10920,14.064,C,Other,<=5 years,MORTGAGE,72800,2015-04-08,0,Debt consolidation,12,2016-01-10,
8803,8096,15.226,D,Taxi driver,<=5 years,RENT,35999.37,2015-05-08,0,Debt consolidation,9,2016-01-03,
8804,12416,12.42,B,Dentist,<=5 years,RENT,55100,2011-10-27,0,Debt consolidation,12,2014-09-05,
8805,11040,14.2051,D,Other,<=5 years,RENT,55895.52,2015-03-22,0,Debt consolidation,10,2016-01-18,
8806,18800,13.3315,C,Dentist,>5 years,MORTGAGE,57600,2012-05-12,0,Debt consolidation,11,2015-12-23,
8807,3000,13.9175,C,Accountant,<=5 years,OWNER,46000,2015-08-14,0,Debt consolidation,22,2016-01-04,
8808,4950,16.8672,D,Taxi driver,>5 years,MORTGAGE,47655.63,2014-01-08,0,Debt consolidation,15,2016-01-20,
8809,14550,8.1081,A,Accountant,<=5 years,MORTGAGE,65587.5,2015-01-08,0,Debt consolidation,6,2015-12-04,
8810,29100,6.9979,A,Taxi driver,<=5 years,OWNER,96000,2014-10-04,0,Debt consolidation,19,2015-12-25,
8811,15040,10.9655,C,Bus driver,<=5 years,OWNER,82560,2015-11-26,0,Debt consolidation,11,2016-01-18,
8812,12787.5,20.4477,E,Software developer,<=5 years,RENT,33480,2012-08-17,0,Wedding,4,2014-07-20,
8813,15840,21.1508,E,Other,>5 years,RENT,121440,2015-04-05,0,Debt consolidation,16,2016-01-04,
8814,7812,7.1904,A,Civil Servant,<=5 years,MORTGAGE,72800,2015-01-26,0,Debt consolidation,12,2016-01-06,
8815,12568.5,16.1405,D,,,RENT,26853.168,2014-07-01,0,Debt consolidation,13,2015-03-07,
8816,7280,7.3377,A,Secretary,>5 years,OWNER,51520,2015-05-04,0,Debt consolidation,12,2016-01-23,
8817,34300,17.2186,D,Teacher,>5 years,MORTGAGE,165600,2015-06-26,0,Debt consolidation,9,2016-01-20,
8818,7360,11.3905,B,Nurse,>5 years,MORTGAGE,39064.52,2014-04-18,0,Debt consolidation,9,2015-05-12,
8819,17952,14.2051,D,Accountant,>5 years,MORTGAGE,82810,2015-07-03,0,Debt consolidation,14,2016-01-18,
8820,3680,5.8656,A,Software developer,>5 years,MORTGAGE,68250,2015-11-27,0,Home improvements,14,2016-01-26,
8821,14653.75,16.6915,D,Taxi driver,>5 years,RENT,96460,2015-02-07,0,Debt consolidation,14,2015-09-05,
8822,11781,16.99,D,Statistician,>5 years,OWNER,33600,2014-11-14,0,Debt consolidation,12,2015-08-09,
8823,35000,6.3664,A,Nurse,>5 years,MORTGAGE,79900,2015-02-12,0,Debt consolidation,8,2015-12-21,
8824,4900,7.771,B,Taxi driver,<=5 years,RENT,45158.4,2015-11-05,0,Debt consolidation,15,2016-01-13,
8825,9200,14.2051,C,Bus driver,>5 years,RENT,40000,2014-05-27,0,Debt consolidation,16,2016-01-03,
8826,27840,21.707,E,Nurse,<=5 years,RENT,94000,2014-08-20,0,Debt consolidation,10,2015-12-14,
8827,6650,11.99,B,Statistician,<=5 years,MORTGAGE,44550,2015-02-13,0,Debt consolidation,15,2016-01-04,
8828,17460,10.5504,B,Software developer,<=5 years,MORTGAGE,56400,2015-02-09,0,Debt consolidation,12,2016-01-13,
8829,13104,6.9342,A,Bus driver,>5 years,RENT,52800,2013-05-04,0,Debt consolidation,6,2015-08-26,
8830,14400,16.416,C,Dentist,<=5 years,RENT,48500,2013-10-21,0,Debt consolidation,12,2016-01-13,
8831,14976,16.6075,E,Software developer,<=5 years,MORTGAGE,46725.12,2015-09-26,0,Debt consolidation,9,2015-12-17,
8832,15360,12.6003,B,Bus driver,>5 years,MORTGAGE,83700,2014-05-17,0,Debt consolidation,14,2016-01-21,
8833,23040,13.7352,C,Accountant,<=5 years,MORTGAGE,76000,2014-03-27,0,Debt consolidation,16,2014-09-09,
8834,5096,13.4571,C,Nurse,<=5 years,OWNER,20000,2014-01-02,0,Debt consolidation,6,2014-08-06,
8835,16740,9.3472,B,Nurse,<=5 years,MORTGAGE,89280,2013-02-26,0,Debt consolidation,15,2016-01-05,
8836,4800,17.77,D,Dentist,>5 years,MORTGAGE,48360,2013-04-09,0,Debt consolidation,8,2013-08-24,
8837,4653,16.3104,D,Other,>5 years,OWNER,35150,2015-06-18,0,Debt consolidation,13,2016-01-17,
8838,9300,12.1824,C,Dentist,<=5 years,RENT,39130,2015-06-27,0,Debt consolidation,42,2016-01-09,
8839,13950,10.8382,B,,,MORTGAGE,34583.22,2015-09-24,0,Debt consolidation,15,2016-01-02,
8840,6440,13.6206,C,Software developer,<=5 years,RENT,36800,2014-10-16,0,Other,5,2016-01-07,
8841,12000,9.2907,B,Secretary,>5 years,MORTGAGE,159250,2015-05-01,0,Debt consolidation,8,2016-01-12,
8842,11520,14.0906,C,Accountant,<=5 years,RENT,55800,2015-01-27,0,Other,13,2016-01-08,
8843,9900,12.9301,C,Software developer,>5 years,RENT,107640,2015-11-15,0,Debt consolidation,10,2016-01-07,
8844,9300,17.7165,D,Statistician,>5 years,RENT,44640,2013-05-17,0,Debt consolidation,9,2016-01-06,
8845,19600,11.6466,C,Bus driver,>5 years,RENT,100000,2015-02-09,0,Debt consolidation,11,2016-01-03,
8846,14400,13.1412,C,Accountant,>5 years,MORTGAGE,53000,2014-10-13,0,Debt consolidation,8,2015-12-17,
8847,9470.5,22.6352,E,,,MORTGAGE,26429.04,2014-10-25,0,Debt consolidation,18,2016-01-02,
8848,6916,10.1108,B,Taxi driver,<=5 years,MORTGAGE,91203.84,2011-08-06,0,Other,9,2013-05-10,
8849,11400,12.9857,C,Bus driver,<=5 years,RENT,41160,2011-09-14,0,Debt consolidation,4,2012-05-13,
8850,19008,6.764,A,Software developer,>5 years,MORTGAGE,93575,2014-09-13,0,Debt consolidation,16,2016-01-07,
8851,7672.5,12.2794,B,,<=5 years,MORTGAGE,23390.64,2009-11-26,0,Debt consolidation,4,2010-02-03,
8852,6768,6.6928,A,Accountant,<=5 years,RENT,110400,2014-10-23,0,Debt consolidation,9,2016-01-25,
8853,1500,21.945,E,,,MORTGAGE,56420,2013-11-23,0,Debt consolidation,15,2016-01-19,
8854,6000,12.7218,C,,,RENT,33840,2014-07-20,0,Debt consolidation,15,2015-02-02,
8855,14250,13.3104,C,Taxi driver,<=5 years,MORTGAGE,91140,2014-03-04,0,Home improvements,4,2014-10-03,
8856,14850,11.99,B,Accountant,<=5 years,MORTGAGE,84000,2015-01-05,0,Debt consolidation,18,2015-09-18,
8857,6580,13.0107,C,,,RENT,14105,2015-05-04,0,Debt consolidation,9,2015-12-09,
8858,2910,8.9866,B,Secretary,<=5 years,MORTGAGE,28200,2015-10-19,0,Car purchase,18,2016-01-05,
8859,12350,12.29,C,Secretary,>5 years,MORTGAGE,106920,2015-04-16,0,Debt consolidation,20,2016-01-21,
8860,9100,5.4556,A,Dentist,<=5 years,MORTGAGE,101850,2015-04-19,0,Debt consolidation,18,2016-01-16,
8861,18200,18.8595,D,Nurse,>5 years,RENT,71280,2013-05-19,0,Debt consolidation,20,2014-01-27,
8862,20000,8.8949,B,Civil Servant,>5 years,RENT,83720,2014-09-13,0,Debt consolidation,20,2015-07-23,
8863,9216,7.505,A,Software developer,>5 years,MORTGAGE,49400,2014-03-09,0,Home improvements,8,2014-10-02,
8864,5940,8.4099,B,Bus driver,<=5 years,RENT,37440,2015-02-05,0,Debt consolidation,16,2016-01-05,
8865,7030,12.12,B,Accountant,<=5 years,RENT,36800,2012-10-26,0,Debt consolidation,12,2015-06-08,
8866,7000,10.9109,B,Other,>5 years,MORTGAGE,79050,2014-03-04,0,Debt consolidation,11,2015-11-14,
8867,23250,5.1072,A,Accountant,>5 years,MORTGAGE,110288.4117,2015-11-02,0,Debt consolidation,15,2016-01-04,
8868,21528,23.9754,E,Software developer,<=5 years,RENT,64350,2015-05-18,0,Debt consolidation,9,2015-12-12,
8869,23040,14.7684,C,Bus driver,>5 years,MORTGAGE,77000,2013-08-10,0,Debt consolidation,24,2016-01-01,
8870,5760,13.1967,C,Bus driver,>5 years,RENT,31040,2015-07-22,0,Debt consolidation,15,2016-01-11,
8871,12000,24.08,E,Taxi driver,>5 years,RENT,49000,2013-07-06,0,Debt consolidation,16,2015-09-20,
8872,3984.75,11.8776,B,Statistician,<=5 years,RENT,43200,2012-09-11,0,Debt consolidation,11,2015-09-12,
8873,4686.5,17.0429,D,,,RENT,15939,2015-08-21,0,Debt consolidation,13,2015-12-14,
8874,21528,11.5526,C,Statistician,>5 years,MORTGAGE,88000,2015-05-24,0,Debt consolidation,12,2015-11-09,
8875,11421.75,21.8309,E,Other,>5 years,RENT,52250,2015-03-19,0,Debt consolidation,10,2016-01-05,
8876,9700,16.1644,D,Statistician,<=5 years,MORTGAGE,46500,2015-07-14,0,Health,16,2016-01-25,
8877,6175,12.3651,B,Civil Servant,<=5 years,RENT,17820,2014-07-16,0,Debt consolidation,8,2016-01-24,
8878,13524,19.3248,E,Bus driver,>5 years,RENT,72270,2014-07-17,0,Debt consolidation,8,2015-12-22,
8879,15040,6.62,A,Taxi driver,<=5 years,MORTGAGE,45120,2014-04-14,0,Home improvements,9,2015-11-17,
8880,23000,22.9908,E,Taxi driver,<=5 years,MORTGAGE,92150,2014-10-16,0,Other,20,2015-07-17,
8881,9200,17.9584,E,Civil Servant,>5 years,RENT,74250,2014-07-22,0,Other,19,2015-12-10,
8882,9118,13.5606,C,Dentist,>5 years,RENT,59520,2014-05-17,0,Debt consolidation,22,2015-03-20,
8883,32900,12.549,C,Nurse,>5 years,MORTGAGE,117411.32,2014-06-03,0,Home improvements,11,2015-12-25,
8884,16830,11.0292,B,Taxi driver,<=5 years,RENT,43650,2013-06-06,0,Debt consolidation,11,2015-03-08,
8885,20150,13.3216,C,Software developer,<=5 years,RENT,51520,2015-12-11,0,Debt consolidation,6,2016-01-05,0
8886,8326.5,16.8672,D,Software developer,>5 years,RENT,30360,2015-07-03,0,Debt consolidation,7,2016-01-15,
8887,7323.5,7.505,A,Dentist,>5 years,OWNER,32430,2013-09-04,0,Debt consolidation,11,2016-01-25,
8888,11520,14.8335,D,Accountant,<=5 years,RENT,73600,2010-08-16,0,Debt consolidation,6,2011-08-06,
8889,2300,14.0154,D,Nurse,<=5 years,RENT,34104,2011-01-09,0,Car purchase,11,2012-03-17,
8890,32000,13.1967,C,Taxi driver,<=5 years,OWNER,144000,2015-04-26,0,Debt consolidation,19,2016-01-05,
8891,13440,7.8027,A,Teacher,<=5 years,MORTGAGE,81600,2014-10-26,0,Debt consolidation,13,2016-01-10,
8892,3960,14.5403,C,Secretary,<=5 years,RENT,24750,2014-05-05,0,Debt consolidation,10,2016-01-09,
8893,8400,10.1108,B,Nurse,<=5 years,RENT,144150,2014-05-13,0,Debt consolidation,23,2015-05-21,
8894,17795.25,18.3724,D,Statistician,>5 years,RENT,75200,2014-02-22,1,Debt consolidation,10,2015-08-11,
8895,18706,21.1104,E,Software developer,<=5 years,MORTGAGE,70500,2015-09-02,0,Debt consolidation,17,2016-01-23,
8896,10340,12.521,C,Software developer,<=5 years,MORTGAGE,82390.77,2015-11-17,0,Debt consolidation,9,2015-12-27,
8897,15200,13.1652,C,Accountant,<=5 years,MORTGAGE,76629.03,2015-01-14,0,Debt consolidation,12,2015-04-21,
8898,11200,17.898,E,Bus driver,>5 years,RENT,38610,2015-02-24,0,Debt consolidation,15,2015-08-26,
8899,16380,18.0405,E,Software developer,<=5 years,MORTGAGE,50050,2014-11-12,0,Debt consolidation,13,2016-01-06,
8900,11520,15.4539,C,,<=5 years,MORTGAGE,160000,2013-11-17,0,Other,9,2016-01-13,
8901,8463,18.278,E,Civil Servant,<=5 years,RENT,53360,2014-11-10,0,Debt consolidation,19,2015-09-21,
8902,19923.75,17.2809,E,Teacher,>5 years,MORTGAGE,46560,2014-11-15,0,Debt consolidation,10,2015-05-20,
8903,9900,14.2758,D,Secretary,<=5 years,RENT,38610,2009-07-10,0,Debt consolidation,8,2010-01-05,
8904,4800,10.7364,B,Accountant,<=5 years,MORTGAGE,38400,2014-10-19,0,Debt consolidation,11,2016-01-13,
8905,18200,15.4539,C,Civil Servant,>5 years,RENT,82450,2013-11-07,0,Debt consolidation,6,2016-01-23,
8906,11280,16.8805,D,Nurse,>5 years,RENT,37501.3,2012-06-20,0,Debt consolidation,7,2014-04-15,
8907,15640,8.1383,A,Bus driver,>5 years,MORTGAGE,65000,2014-10-25,0,Debt consolidation,15,2016-01-18,
8908,11760,7.5744,A,Accountant,<=5 years,RENT,68600,2015-08-17,0,Debt consolidation,16,2016-01-25,
8909,19320,10.99,B,Secretary,>5 years,RENT,81340,2015-10-16,0,Debt consolidation,12,2015-12-12,
8910,9024,13.8807,C,Taxi driver,>5 years,RENT,76000,2015-01-12,0,Debt consolidation,7,2016-01-11,
8911,11640,7.2847,A,Software developer,,RENT,39320.2752,2011-10-20,0,Debt consolidation,9,2013-09-09,
8912,8730,5.7504,A,Taxi driver,<=5 years,MORTGAGE,72200,2011-05-27,0,Debt consolidation,10,2014-06-22,
8913,5700,10.2802,B,Secretary,>5 years,MORTGAGE,87300,2015-01-18,0,Debt consolidation,6,2016-01-20,
8914,10152,10.3306,B,Accountant,<=5 years,MORTGAGE,69300,2014-10-18,0,Debt consolidation,23,2016-01-01,
8915,29100,7.6074,B,Statistician,<=5 years,MORTGAGE,126720,2015-07-08,0,Debt consolidation,12,2015-12-18,
8916,18600,20.3603,E,Taxi driver,>5 years,MORTGAGE,49470,2015-09-23,0,Debt consolidation,9,2015-12-05,
8917,16836,16.3104,D,Accountant,>5 years,MORTGAGE,41860,2014-08-18,0,Debt consolidation,6,2015-01-12,
8918,7440,13.281,C,Other,>5 years,MORTGAGE,78715,2014-10-24,0,Other,6,2015-12-25,
8919,7742,16.6502,D,Dentist,>5 years,OWNER,41850,2015-04-14,0,Debt consolidation,4,2015-10-11,
8920,9900,15.4376,C,Statistician,<=5 years,RENT,36800,2013-07-14,0,Debt consolidation,10,2014-05-20,
8921,16038.75,7.189,A,Software developer,<=5 years,OWNER,36400,2013-06-20,0,Debt consolidation,13,2014-10-17,
8922,28200,17.2186,D,Software developer,>5 years,RENT,52640,2015-12-25,0,Debt consolidation,17,2011-04-12,2
8923,910,14.6395,D,Other,>5 years,MORTGAGE,52920,2015-12-21,0,Other,17,2016-01-05,4
8924,19000,8.4966,B,Software developer,<=5 years,MORTGAGE,90000,2015-01-13,0,Debt consolidation,9,2016-01-14,
8925,9400,12.2661,C,Dentist,>5 years,MORTGAGE,99000,2015-01-25,0,Debt consolidation,13,2016-01-09,
8926,32200,14.2105,C,Software developer,<=5 years,MORTGAGE,75000,2015-09-01,0,Other,12,2015-12-15,
8927,11880,4.8944,A,Secretary,>5 years,MORTGAGE,91080,2015-06-21,0,Debt consolidation,19,2016-01-10,
8928,11760,21.728,E,Statistician,<=5 years,RENT,71250,2014-01-02,1,Moving home,8,2015-05-25,
8929,29700,24.7,E,Secretary,>5 years,RENT,70500,2012-10-12,0,Other,8,2015-03-25,
8930,19458,13.756,C,Statistician,<=5 years,MORTGAGE,100880,2015-12-11,0,Debt consolidation,13,2016-01-07,
8931,31850,15.484,C,Nurse,>5 years,MORTGAGE,84390,2013-03-07,0,Debt consolidation,12,2016-01-07,
8932,14880,11.67,B,,,MORTGAGE,87400,2014-08-01,0,Home improvements,12,2016-01-07,
8933,16380,11.3068,C,Civil Servant,<=5 years,MORTGAGE,67200,2015-10-21,0,Debt consolidation,18,2016-01-06,
8934,18800,13.5606,C,Accountant,>5 years,MORTGAGE,98280,2014-07-23,0,Debt consolidation,12,2016-01-22,
8935,23280,12.69,C,Dentist,>5 years,MORTGAGE,78200,2015-05-07,0,Debt consolidation,23,2016-01-19,
8936,5520,9.2456,B,Accountant,<=5 years,MORTGAGE,95535,2013-03-18,0,Debt consolidation,11,2015-11-06,
8937,11880,6.1152,A,Bus driver,<=5 years,RENT,38800,2015-08-02,0,Debt consolidation,14,2016-01-24,
8938,27600,24.2403,E,Other,<=5 years,MORTGAGE,85536,2015-04-18,0,Home improvements,8,2015-08-21,
8939,22750,14.6902,C,Other,>5 years,MORTGAGE,178200,2015-02-10,0,Debt consolidation,9,2016-01-14,
8940,27636,20.9209,E,Teacher,>5 years,MORTGAGE,122200,2015-05-18,0,Debt consolidation,25,2016-01-17,
8941,1764,11.6654,C,Statistician,>5 years,MORTGAGE,88270,2008-11-21,0,Debt consolidation,13,2010-07-04,
